,season,team_ids,team_names,player_ids,player_names
6220,1960-1961,6,Bruins,8445289,Charlie Burns
6221,1960-1961,6,Bruins,8445348,Billy Carter
6222,1960-1961,6,Bruins,8445377,Art Chisholm
6223,1960-1961,6,Bruins,8446155,Aut Erickson
6224,1960-1961,6,Bruins,8446318,Fern Flaman
6225,1960-1961,6,Bruins,8446577,Jean-Guy Gendron
6226,1960-1961,6,Bruins,8446918,Bronco Horvath
6227,1960-1961,6,Bruins,8447260,Leo Labine
6228,1960-1961,6,Bruins,8447406,Ted Green
6229,1960-1961,6,Bruins,8447676,Tom McCarthy
6230,1960-1961,6,Bruins,8447792,Don McKenney
6231,1960-1961,6,Bruins,8447835,Dick Meissner
6232,1960-1961,6,Bruins,8447880,Doug Mohns
6233,1960-1961,6,Bruins,8448056,Murray Oliver
6234,1960-1961,6,Bruins,8448064,Willie O'Ree
6235,1960-1961,6,Bruins,8448077,Gerry Ouellette
6236,1960-1961,6,Bruins,8448213,Andre Pronovost
6237,1960-1961,6,Bruins,8449069,Dallas Smith
6238,1960-1961,6,Bruins,8449176,Vic Stasiuk
6239,1960-1961,6,Bruins,8449223,Orval Tessier
6240,1960-1961,6,Bruins,8449244,Jerry Toppazzini
6241,1960-1961,6,Bruins,8449244,Jerry Toppazzini
6242,1960-1961,6,Bruins,8449959,Bruce Gamble
6243,1960-1961,6,Bruins,8450113,Don Simmons
6244,1960-1961,8,Canadiens,8444996,Ralph Backstrom
6245,1960-1961,8,Canadiens,8445116,Marcel Bonin
6246,1960-1961,8,Canadiens,8445408,Jean Beliveau
6247,1960-1961,8,Canadiens,8445521,Wayne Connelly
6248,1960-1961,8,Canadiens,8446574,Jean Gauthier
6249,1960-1961,8,Canadiens,8446577,Jean-Guy Gendron
6250,1960-1961,8,Canadiens,8446579,Bernie Geoffrion
6251,1960-1961,8,Canadiens,8446623,Phil Goyette
6252,1960-1961,8,Canadiens,8446728,Doug Harvey
6253,1960-1961,8,Canadiens,8446856,Bill Hicke
6254,1960-1961,8,Canadiens,8447101,Tom Johnson
6255,1960-1961,8,Canadiens,8447322,Al Langlois
6256,1960-1961,8,Canadiens,8447620,Donnie Marshall
6257,1960-1961,8,Canadiens,8447886,Dickie Moore
6258,1960-1961,8,Canadiens,8448131,Cliff Pennington
6259,1960-1961,8,Canadiens,8448213,Andre Pronovost
6260,1960-1961,8,Canadiens,8448215,Claude Provost
6261,1960-1961,8,Canadiens,8448320,Henri Richard
6262,1960-1961,8,Canadiens,8448464,Bobby Rousseau
6263,1960-1961,8,Canadiens,8449050,Glen Skov
6264,1960-1961,8,Canadiens,8449214,Jean-Guy Talbot
6265,1960-1961,8,Canadiens,8449256,Gilles Tremblay
6266,1960-1961,8,Canadiens,8449270,Bob Turner
6267,1960-1961,8,Canadiens,8451960,J.C. Tremblay
6268,1960-1961,8,Canadiens,8449995,Charlie Hodge
6269,1960-1961,8,Canadiens,8450066,Jacques Plante
6270,1960-1961,10,Maple Leafs,8444971,George Armstrong
6271,1960-1961,10,Maple Leafs,8445036,Bob Baun
6272,1960-1961,10,Maple Leafs,8445696,Carl Brewer
6273,1960-1961,10,Maple Leafs,8445957,Dick Duff
6274,1960-1961,10,Maple Leafs,8446004,Garry Edmundson
6275,1960-1961,10,Maple Leafs,8446142,Gerry Ehman
6276,1960-1961,10,Maple Leafs,8446707,Billy Harris
6277,1960-1961,10,Maple Leafs,8446864,Larry Hillman
6278,1960-1961,10,Maple Leafs,8446917,Tim Horton
6279,1960-1961,10,Maple Leafs,8447048,Gary Jarrett
6280,1960-1961,10,Maple Leafs,8447149,Red Kelly
6281,1960-1961,10,Maple Leafs,8447579,John MacMillan
6282,1960-1961,10,Maple Leafs,8447626,Jack Martin
6283,1960-1961,10,Maple Leafs,8448001,Bob Nevin
6284,1960-1961,10,Maple Leafs,8448057,Bert Olmstead
6285,1960-1961,10,Maple Leafs,8448227,Bob Pulford
6286,1960-1961,10,Maple Leafs,8448299,Larry Regan
6287,1960-1961,10,Maple Leafs,8448468,Dave Keon
6288,1960-1961,10,Maple Leafs,8448974,Eddie Shack
6289,1960-1961,10,Maple Leafs,8449044,Frank Mahovlich
6290,1960-1961,10,Maple Leafs,8449155,Allan Stanley
6291,1960-1961,10,Maple Leafs,8449192,Ron Stewart
6292,1960-1961,10,Maple Leafs,8449556,Johnny Wilson
6293,1960-1961,10,Maple Leafs,8449835,Johnny Bower
6294,1960-1961,10,Maple Leafs,8450020,Cesare Maniago
6295,1960-1961,10,Maple Leafs,8450039,Gerry McNamara
6296,1961-1962,16,Blackhawks,8445005,Murray Balfour
6297,1961-1962,16,Blackhawks,8446173,Jack Evans
6298,1961-1962,16,Blackhawks,8446324,Reg Fleming
6299,1961-1962,16,Blackhawks,8446670,Murray Hall
6300,1961-1962,16,Blackhawks,8446749,Bill Hay
6301,1961-1962,16,Blackhawks,8446865,Wayne Hillman
6302,1961-1962,16,Blackhawks,8446918,Bronco Horvath
6303,1961-1962,16,Blackhawks,8447591,Chico Maki
6304,1961-1962,16,Blackhawks,8447744,Ab McDonald
6305,1961-1962,16,Blackhawks,8447837,Gerry Melnyk
6306,1961-1962,16,Blackhawks,8447921,Ron Murphy
6307,1961-1962,16,Blackhawks,8447998,Eric Nesterenko
6308,1961-1962,16,Blackhawks,8448108,Bobby Hull
6309,1961-1962,16,Blackhawks,8448152,Pierre Pilote
6310,1961-1962,16,Blackhawks,8449142,Dollard St. Laurent
6311,1961-1962,16,Blackhawks,8449270,Bob Turner
6312,1961-1962,16,Blackhawks,8449303,Moose Vasko
6313,1961-1962,16,Blackhawks,8449385,Kenny Wharram
6314,1961-1962,16,Blackhawks,8449602,Stan Mikita
6315,1961-1962,16,Blackhawks,8447253,Merv Kuryluk
6316,1961-1962,16,Blackhawks,8449988,Glenn Hall
6317,1961-1962,17,Red Wings,8445108,Marc Boileau
6318,1961-1962,17,Red Wings,8445865,Alex Delvecchio
6319,1961-1962,17,Red Wings,8445906,Bob Dillabough
6320,1961-1962,17,Red Wings,8446342,Val Fonteyne
6321,1961-1962,17,Red Wings,8446513,Bill Gadsby
6322,1961-1962,17,Red Wings,8446595,Howie Glover
6323,1961-1962,17,Red Wings,8446599,Warren Godfrey
6324,1961-1962,17,Red Wings,8446601,Pete Goegan
6325,1961-1962,17,Red Wings,8446783,John Hendrickson
6326,1961-1962,17,Red Wings,8446898,Chuck Holmes
6327,1961-1962,17,Red Wings,8447051,Larry Jeffrey
6328,1961-1962,17,Red Wings,8447093,Allan Johnson
6329,1961-1962,17,Red Wings,8447164,Forbes Kennedy
6330,1961-1962,17,Red Wings,8447260,Leo Labine
6331,1961-1962,17,Red Wings,8447274,Claude Laforge
6332,1961-1962,17,Red Wings,8447502,Ed Litzenberger
6333,1961-1962,17,Red Wings,8447527,Len Lunde
6334,1961-1962,17,Red Wings,8447536,Lowell MacDonald
6335,1961-1962,17,Red Wings,8447537,Parker MacDonald
6336,1961-1962,17,Red Wings,8447540,Bruce MacGregor
6337,1961-1962,17,Red Wings,8447627,Pit Martin
6338,1961-1962,17,Red Wings,8448000,Gordie Howe
6339,1961-1962,17,Red Wings,8448049,Gerry Odrowski
6340,1961-1962,17,Red Wings,8448194,Noel Price
6341,1961-1962,17,Red Wings,8448214,Marcel Pronovost
6342,1961-1962,17,Red Wings,8448347,Wayne Rivers
6343,1961-1962,17,Red Wings,8449176,Vic Stasiuk
6344,1961-1962,17,Red Wings,8449274,Norm Ullman
6345,1961-1962,17,Red Wings,8449667,Howie Young
6346,1961-1962,17,Red Wings,8449804,Hank Bassen
6347,1961-1962,17,Red Wings,8450111,Terry Sawchuk
6348,1961-1962,3,Rangers,8445007,Dave Balon
6349,1961-1962,3,Rangers,8445032,Andy Bathgate
6350,1961-1962,3,Rangers,8445147,Jack Bownass
6351,1961-1962,3,Rangers,8445305,Larry Cahan
6352,1961-1962,3,Rangers,8445829,Bob Cunningham
6353,1961-1962,3,Rangers,8446577,Jean-Guy Gendron
6354,1961-1962,3,Rangers,8446601,Pete Goegan
6355,1961-1962,3,Rangers,8446658,Vic Hadfield
6356,1961-1962,3,Rangers,8446692,Pat Hannigan
6357,1961-1962,3,Rangers,8446728,Doug Harvey
6358,1961-1962,3,Rangers,8446760,Andy Hebenton
6359,1961-1962,3,Rangers,8446784,Camille Henry
6360,1961-1962,3,Rangers,8446926,Harry Howell
6361,1961-1962,3,Rangers,8447016,Earl Ingarfield
6362,1961-1962,3,Rangers,8447172,Rod Gilbert
6363,1961-1962,3,Rangers,8447322,Al Langlois
6364,1961-1962,3,Rangers,8447496,Ted Hampson
6365,1961-1962,3,Rangers,8448121,Mel Pearson
6366,1961-1962,3,Rangers,8448191,Dean Prentice
6367,1961-1962,3,Rangers,8448923,Ken Schinkel
6368,1961-1962,3,Rangers,8449132,Irv Spencer
6369,1961-1962,3,Rangers,8449556,Johnny Wilson
6370,1961-1962,3,Rangers,8450646,Jean Ratelle
6371,1961-1962,3,Rangers,8446488,Dave Dryden
6372,1961-1962,3,Rangers,8450055,Dan Olesevich
6373,1961-1962,3,Rangers,8450058,Marcel Paille
6374,1961-1962,3,Rangers,8450152,Gump Worsley
6375,1961-1962,6,Bruins,8444970,Bob Armstrong
6376,1961-1962,6,Bruins,8445039,Bob Beckett
6377,1961-1962,6,Bruins,8445111,Leo Boivin
6378,1961-1962,6,Bruins,8445240,Johnny Bucyk
6379,1961-1962,6,Bruins,8445289,Charlie Burns
6380,1961-1962,6,Bruins,8445521,Wayne Connelly
6381,1961-1962,6,Bruins,8446642,Terry Gray
6382,1961-1962,6,Bruins,8447252,Orland Kurtenbach
6383,1961-1962,6,Bruins,8447351,Larry Leach
6384,1961-1962,6,Bruins,8447406,Ted Green
6385,1961-1962,6,Bruins,8447792,Don McKenney
6386,1961-1962,6,Bruins,8447835,Dick Meissner
6387,1961-1962,6,Bruins,8447880,Doug Mohns
6388,1961-1962,6,Bruins,8448056,Murray Oliver
6389,1961-1962,6,Bruins,8448131,Cliff Pennington
6390,1961-1962,6,Bruins,8448213,Andre Pronovost
6391,1961-1962,6,Bruins,8449069,Dallas Smith
6392,1961-1962,6,Bruins,8449159,Pat Stapleton
6393,1961-1962,6,Bruins,8449244,Jerry Toppazzini
6394,1961-1962,6,Bruins,8449384,Ed Westfall
6395,1961-1962,6,Bruins,8449481,Tommy Williams
6396,1961-1962,6,Bruins,8449851,Ed Chadwick
6397,1961-1962,6,Bruins,8449959,Bruce Gamble
6398,1961-1962,6,Bruins,8449989,Don Head
6399,1961-1962,8,Canadiens,8444996,Ralph Backstrom
6400,1961-1962,8,Canadiens,8445067,Red Berenson
6401,1961-1962,8,Canadiens,8445116,Marcel Bonin
6402,1961-1962,8,Canadiens,8445348,Billy Carter
6403,1961-1962,8,Canadiens,8445408,Jean Beliveau
6404,1961-1962,8,Canadiens,8446343,Lou Fontinato
6405,1961-1962,8,Canadiens,8446574,Jean Gauthier
6406,1961-1962,8,Canadiens,8446579,Bernie Geoffrion
6407,1961-1962,8,Canadiens,8446623,Phil Goyette
6408,1961-1962,8,Canadiens,8446687,Chuck Hamilton
6409,1961-1962,8,Canadiens,8446856,Bill Hicke
6410,1961-1962,8,Canadiens,8447101,Tom Johnson
6411,1961-1962,8,Canadiens,8447580,Al MacNeil
6412,1961-1962,8,Canadiens,8447620,Donnie Marshall
6413,1961-1962,8,Canadiens,8447886,Dickie Moore
6414,1961-1962,8,Canadiens,8448215,Claude Provost
6415,1961-1962,8,Canadiens,8448320,Henri Richard
6416,1961-1962,8,Canadiens,8448464,Bobby Rousseau
6417,1961-1962,8,Canadiens,8449214,Jean-Guy Talbot
6418,1961-1962,8,Canadiens,8449256,Gilles Tremblay
6419,1961-1962,8,Canadiens,8451960,J.C. Tremblay
6420,1961-1962,8,Canadiens,8447718,Keith McCreary
6421,1961-1962,8,Canadiens,8450066,Jacques Plante
6422,1961-1962,10,Maple Leafs,8444955,Al Arbour
6423,1961-1962,10,Maple Leafs,8444971,George Armstrong
6424,1961-1962,10,Maple Leafs,8445036,Bob Baun
6425,1961-1962,10,Maple Leafs,8445181,Arnie Brown
6426,1961-1962,10,Maple Leafs,8445511,Brian Conacher
6427,1961-1962,10,Maple Leafs,8445696,Carl Brewer
6428,1961-1962,10,Maple Leafs,8445957,Dick Duff
6429,1961-1962,10,Maple Leafs,8446195,Alex Faulkner
6430,1961-1962,10,Maple Leafs,8446707,Billy Harris
6431,1961-1962,10,Maple Leafs,8446864,Larry Hillman
6432,1961-1962,10,Maple Leafs,8446917,Tim Horton
6433,1961-1962,10,Maple Leafs,8447145,Larry Keenan
6434,1961-1962,10,Maple Leafs,8447149,Red Kelly
6435,1961-1962,10,Maple Leafs,8447231,Les Kozak
6436,1961-1962,10,Maple Leafs,8447502,Ed Litzenberger
6437,1961-1962,10,Maple Leafs,8447579,John MacMillan
6438,1961-1962,10,Maple Leafs,8448001,Bob Nevin
6439,1961-1962,10,Maple Leafs,8448057,Bert Olmstead
6440,1961-1962,10,Maple Leafs,8448227,Bob Pulford
6441,1961-1962,10,Maple Leafs,8448468,Dave Keon
6442,1961-1962,10,Maple Leafs,8448974,Eddie Shack
6443,1961-1962,10,Maple Leafs,8449044,Frank Mahovlich
6444,1961-1962,10,Maple Leafs,8449155,Allan Stanley
6445,1961-1962,10,Maple Leafs,8449192,Ron Stewart
6446,1961-1962,10,Maple Leafs,8449835,Johnny Bower
6447,1961-1962,10,Maple Leafs,8449853,Gerry Cheevers
6448,1961-1962,10,Maple Leafs,8450113,Don Simmons
6449,1962-1963,16,Blackhawks,8445005,Murray Balfour
6450,1962-1963,16,Blackhawks,8446155,Aut Erickson
6451,1962-1963,16,Blackhawks,8446173,Jack Evans
6452,1962-1963,16,Blackhawks,8446324,Reg Fleming
6453,1962-1963,16,Blackhawks,8446749,Bill Hay
6454,1962-1963,16,Blackhawks,8446865,Wayne Hillman
6455,1962-1963,16,Blackhawks,8447527,Len Lunde
6456,1962-1963,16,Blackhawks,8447580,Al MacNeil
6457,1962-1963,16,Blackhawks,8447591,Chico Maki
6458,1962-1963,16,Blackhawks,8447744,Ab McDonald
6459,1962-1963,16,Blackhawks,8447921,Ron Murphy
6460,1962-1963,16,Blackhawks,8447998,Eric Nesterenko
6461,1962-1963,16,Blackhawks,8448108,Bobby Hull
6462,1962-1963,16,Blackhawks,8448152,Pierre Pilote
6463,1962-1963,16,Blackhawks,8449270,Bob Turner
6464,1962-1963,16,Blackhawks,8449303,Moose Vasko
6465,1962-1963,16,Blackhawks,8449385,Kenny Wharram
6466,1962-1963,16,Blackhawks,8449602,Stan Mikita
6467,1962-1963,16,Blackhawks,8446670,Murray Hall
6468,1962-1963,16,Blackhawks,8447019,Ron Ingram
6469,1962-1963,16,Blackhawks,8449866,Denis DeJordy
6470,1962-1963,16,Blackhawks,8449988,Glenn Hall
6471,1962-1963,17,Red Wings,8445020,Doug Barkley
6472,1962-1963,17,Red Wings,8445865,Alex Delvecchio
6473,1962-1963,17,Red Wings,8446143,Bo Elik
6474,1962-1963,17,Red Wings,8446195,Alex Faulkner
6475,1962-1963,17,Red Wings,8446342,Val Fonteyne
6476,1962-1963,17,Red Wings,8446513,Bill Gadsby
6477,1962-1963,17,Red Wings,8446601,Pete Goegan
6478,1962-1963,17,Red Wings,8446714,Ron Harris
6479,1962-1963,17,Red Wings,8447051,Larry Jeffrey
6480,1962-1963,17,Red Wings,8447093,Allan Johnson
6481,1962-1963,17,Red Wings,8447117,Eddie Joyal
6482,1962-1963,17,Red Wings,8447284,Roger Lafreniere
6483,1962-1963,17,Red Wings,8447524,Dave Lucas
6484,1962-1963,17,Red Wings,8447536,Lowell MacDonald
6485,1962-1963,17,Red Wings,8447537,Parker MacDonald
6486,1962-1963,17,Red Wings,8447540,Bruce MacGregor
6487,1962-1963,17,Red Wings,8447611,Lou Marcon
6488,1962-1963,17,Red Wings,8447730,Paul Henderson
6489,1962-1963,17,Red Wings,8447817,Billy McNeill
6490,1962-1963,17,Red Wings,8448000,Gordie Howe
6491,1962-1963,17,Red Wings,8448049,Gerry Odrowski
6492,1962-1963,17,Red Wings,8448213,Andre Pronovost
6493,1962-1963,17,Red Wings,8448214,Marcel Pronovost
6494,1962-1963,17,Red Wings,8449074,Floyd Smith
6495,1962-1963,17,Red Wings,8449176,Vic Stasiuk
6496,1962-1963,17,Red Wings,8449274,Norm Ullman
6497,1962-1963,17,Red Wings,8449667,Howie Young
6498,1962-1963,17,Red Wings,8445906,Bob Dillabough
6499,1962-1963,17,Red Wings,8449804,Hank Bassen
6500,1962-1963,17,Red Wings,8450100,Dennis Riggin
6501,1962-1963,17,Red Wings,8450111,Terry Sawchuk
6502,1962-1963,3,Rangers,8445007,Dave Balon
6503,1962-1963,3,Rangers,8445032,Andy Bathgate
6504,1962-1963,3,Rangers,8445305,Larry Cahan
6505,1962-1963,3,Rangers,8446658,Vic Hadfield
6506,1962-1963,3,Rangers,8446728,Doug Harvey
6507,1962-1963,3,Rangers,8446760,Andy Hebenton
6508,1962-1963,3,Rangers,8446784,Camille Henry
6509,1962-1963,3,Rangers,8446846,Bryan Hextall Jr.
6510,1962-1963,3,Rangers,8446918,Bronco Horvath
6511,1962-1963,3,Rangers,8446926,Harry Howell
6512,1962-1963,3,Rangers,8447016,Earl Ingarfield
6513,1962-1963,3,Rangers,8447092,Don Johns
6514,1962-1963,3,Rangers,8447146,Ralph Keller
6515,1962-1963,3,Rangers,8447172,Rod Gilbert
6516,1962-1963,3,Rangers,8447322,Al Langlois
6517,1962-1963,3,Rangers,8447496,Ted Hampson
6518,1962-1963,3,Rangers,8447792,Don McKenney
6519,1962-1963,3,Rangers,8447996,Jim Neilson
6520,1962-1963,3,Rangers,8448121,Mel Pearson
6521,1962-1963,3,Rangers,8448191,Dean Prentice
6522,1962-1963,3,Rangers,8448427,Leon Rochefort
6523,1962-1963,3,Rangers,8448606,Duane Rupp
6524,1962-1963,3,Rangers,8448923,Ken Schinkel
6525,1962-1963,3,Rangers,8450646,Jean Ratelle
6526,1962-1963,3,Rangers,8450058,Marcel Paille
6527,1962-1963,3,Rangers,8450059,Marcel Pelletier
6528,1962-1963,3,Rangers,8450152,Gump Worsley
6529,1962-1963,6,Bruins,8445084,Don Blackburn
6530,1962-1963,6,Bruins,8445111,Leo Boivin
6531,1962-1963,6,Bruins,8445240,Johnny Bucyk
6532,1962-1963,6,Bruins,8445289,Charlie Burns
6533,1962-1963,6,Bruins,8445521,Wayne Connelly
6534,1962-1963,6,Bruins,8446577,Jean-Guy Gendron
6535,1962-1963,6,Bruins,8446585,Jeannot Gilbert
6536,1962-1963,6,Bruins,8446599,Warren Godfrey
6537,1962-1963,6,Bruins,8446858,Wayne Hicks
6538,1962-1963,6,Bruins,8447164,Forbes Kennedy
6539,1962-1963,6,Bruins,8447378,Bobby Leiter
6540,1962-1963,6,Bruins,8447406,Ted Green
6541,1962-1963,6,Bruins,8447792,Don McKenney
6542,1962-1963,6,Bruins,8447880,Doug Mohns
6543,1962-1963,6,Bruins,8448056,Murray Oliver
6544,1962-1963,6,Bruins,8448131,Cliff Pennington
6545,1962-1963,6,Bruins,8448191,Dean Prentice
6546,1962-1963,6,Bruins,8448213,Andre Pronovost
6547,1962-1963,6,Bruins,8448249,Matt Ravlich
6548,1962-1963,6,Bruins,8449132,Irv Spencer
6549,1962-1963,6,Bruins,8449159,Pat Stapleton
6550,1962-1963,6,Bruins,8449244,Jerry Toppazzini
6551,1962-1963,6,Bruins,8449384,Ed Westfall
6552,1962-1963,6,Bruins,8449481,Tommy Williams
6553,1962-1963,6,Bruins,8450005,Eddie Johnston
6554,1962-1963,6,Bruins,8450065,Bob Perreault
6555,1962-1963,8,Canadiens,8444996,Ralph Backstrom
6556,1962-1963,8,Canadiens,8445067,Red Berenson
6557,1962-1963,8,Canadiens,8445166,Gerry Brisson
6558,1962-1963,8,Canadiens,8445408,Jean Beliveau
6559,1962-1963,8,Canadiens,8446343,Lou Fontinato
6560,1962-1963,8,Canadiens,8446574,Jean Gauthier
6561,1962-1963,8,Canadiens,8446579,Bernie Geoffrion
6562,1962-1963,8,Canadiens,8446623,Phil Goyette
6563,1962-1963,8,Canadiens,8446856,Bill Hicke
6564,1962-1963,8,Canadiens,8447101,Tom Johnson
6565,1962-1963,8,Canadiens,8447325,Jacques Laperriere
6566,1962-1963,8,Canadiens,8447330,Claude Larose
6567,1962-1963,8,Canadiens,8447568,Terry Harper
6568,1962-1963,8,Canadiens,8447620,Donnie Marshall
6569,1962-1963,8,Canadiens,8447717,Bill McCreary Sr.
6570,1962-1963,8,Canadiens,8447886,Dickie Moore
6571,1962-1963,8,Canadiens,8448215,Claude Provost
6572,1962-1963,8,Canadiens,8448320,Henri Richard
6573,1962-1963,8,Canadiens,8448464,Bobby Rousseau
6574,1962-1963,8,Canadiens,8449214,Jean-Guy Talbot
6575,1962-1963,8,Canadiens,8449256,Gilles Tremblay
6576,1962-1963,8,Canadiens,8451960,J.C. Tremblay
6577,1962-1963,8,Canadiens,8449207,Bill Sutherland
6578,1962-1963,8,Canadiens,8450020,Cesare Maniago
6579,1962-1963,8,Canadiens,8450066,Jacques Plante
6580,1962-1963,8,Canadiens,8452247,Ernie Wakely
6581,1962-1963,10,Maple Leafs,8444955,Al Arbour
6582,1962-1963,10,Maple Leafs,8444971,George Armstrong
6583,1962-1963,10,Maple Leafs,8444973,Norm Armstrong
6584,1962-1963,10,Maple Leafs,8445036,Bob Baun
6585,1962-1963,10,Maple Leafs,8445359,Andre Champagne
6586,1962-1963,10,Maple Leafs,8445696,Carl Brewer
6587,1962-1963,10,Maple Leafs,8445945,Kent Douglas
6588,1962-1963,10,Maple Leafs,8445949,Bruce Draper
6589,1962-1963,10,Maple Leafs,8445957,Dick Duff
6590,1962-1963,10,Maple Leafs,8446707,Billy Harris
6591,1962-1963,10,Maple Leafs,8446864,Larry Hillman
6592,1962-1963,10,Maple Leafs,8446917,Tim Horton
6593,1962-1963,10,Maple Leafs,8446918,Bronco Horvath
6594,1962-1963,10,Maple Leafs,8447149,Red Kelly
6595,1962-1963,10,Maple Leafs,8447502,Ed Litzenberger
6596,1962-1963,10,Maple Leafs,8447579,John MacMillan
6597,1962-1963,10,Maple Leafs,8447858,Jim Mikol
6598,1962-1963,10,Maple Leafs,8448001,Bob Nevin
6599,1962-1963,10,Maple Leafs,8448227,Bob Pulford
6600,1962-1963,10,Maple Leafs,8448468,Dave Keon
6601,1962-1963,10,Maple Leafs,8448963,Rod Seiling
6602,1962-1963,10,Maple Leafs,8448974,Eddie Shack
6603,1962-1963,10,Maple Leafs,8449044,Frank Mahovlich
6604,1962-1963,10,Maple Leafs,8449155,Allan Stanley
6605,1962-1963,10,Maple Leafs,8449192,Ron Stewart
6606,1962-1963,10,Maple Leafs,8449835,Johnny Bower
6607,1962-1963,10,Maple Leafs,8450113,Don Simmons
6608,1963-1964,16,Blackhawks,8445005,Murray Balfour
6609,1963-1964,16,Blackhawks,8446155,Aut Erickson
6610,1963-1964,16,Blackhawks,8446324,Reg Fleming
6611,1963-1964,16,Blackhawks,8446670,Murray Hall
6612,1963-1964,16,Blackhawks,8446722,Phil Esposito
6613,1963-1964,16,Blackhawks,8446749,Bill Hay
6614,1963-1964,16,Blackhawks,8446865,Wayne Hillman
6615,1963-1964,16,Blackhawks,8447580,Al MacNeil
6616,1963-1964,16,Blackhawks,8447591,Chico Maki
6617,1963-1964,16,Blackhawks,8447744,Ab McDonald
6618,1963-1964,16,Blackhawks,8447921,Ron Murphy
6619,1963-1964,16,Blackhawks,8447998,Eric Nesterenko
6620,1963-1964,16,Blackhawks,8448108,Bobby Hull
6621,1963-1964,16,Blackhawks,8448152,Pierre Pilote
6622,1963-1964,16,Blackhawks,8449303,Moose Vasko
6623,1963-1964,16,Blackhawks,8449385,Kenny Wharram
6624,1963-1964,16,Blackhawks,8449494,John McKenzie
6625,1963-1964,16,Blackhawks,8449602,Stan Mikita
6626,1963-1964,16,Blackhawks,8449667,Howie Young
6627,1963-1964,16,Blackhawks,8448371,Doug Robinson
6628,1963-1964,16,Blackhawks,8449866,Denis DeJordy
6629,1963-1964,16,Blackhawks,8449988,Glenn Hall
6630,1963-1964,17,Red Wings,8445020,Doug Barkley
6631,1963-1964,17,Red Wings,8445835,Ian Cushenan
6632,1963-1964,17,Red Wings,8445865,Alex Delvecchio
6633,1963-1964,17,Red Wings,8446195,Alex Faulkner
6634,1963-1964,17,Red Wings,8446513,Bill Gadsby
6635,1963-1964,17,Red Wings,8446599,Warren Godfrey
6636,1963-1964,17,Red Wings,8446601,Pete Goegan
6637,1963-1964,17,Red Wings,8446714,Ron Harris
6638,1963-1964,17,Red Wings,8447019,Ron Ingram
6639,1963-1964,17,Red Wings,8447051,Larry Jeffrey
6640,1963-1964,17,Red Wings,8447117,Eddie Joyal
6641,1963-1964,17,Red Wings,8447274,Claude Laforge
6642,1963-1964,17,Red Wings,8447322,Al Langlois
6643,1963-1964,17,Red Wings,8447496,Ted Hampson
6644,1963-1964,17,Red Wings,8447536,Lowell MacDonald
6645,1963-1964,17,Red Wings,8447537,Parker MacDonald
6646,1963-1964,17,Red Wings,8447540,Bruce MacGregor
6647,1963-1964,17,Red Wings,8447579,John MacMillan
6648,1963-1964,17,Red Wings,8447627,Pit Martin
6649,1963-1964,17,Red Wings,8447730,Paul Henderson
6650,1963-1964,17,Red Wings,8447817,Billy McNeill
6651,1963-1964,17,Red Wings,8447845,Howie Menard
6652,1963-1964,17,Red Wings,8447873,John Miszuk
6653,1963-1964,17,Red Wings,8447875,Bill Mitchell
6654,1963-1964,17,Red Wings,8447906,Wayne Muloin
6655,1963-1964,17,Red Wings,8448000,Gordie Howe
6656,1963-1964,17,Red Wings,8448213,Andre Pronovost
6657,1963-1964,17,Red Wings,8448214,Marcel Pronovost
6658,1963-1964,17,Red Wings,8449074,Floyd Smith
6659,1963-1964,17,Red Wings,8449132,Irv Spencer
6660,1963-1964,17,Red Wings,8449197,Art Stratton
6661,1963-1964,17,Red Wings,8449274,Norm Ullman
6662,1963-1964,17,Red Wings,8449370,Jim Watson
6663,1963-1964,17,Red Wings,8445906,Bob Dillabough
6664,1963-1964,17,Red Wings,8449804,Hank Bassen
6665,1963-1964,17,Red Wings,8449859,Roger Crozier
6666,1963-1964,17,Red Wings,8449986,Harrison Gray
6667,1963-1964,17,Red Wings,8450109,Pat Rupp
6668,1963-1964,17,Red Wings,8450111,Terry Sawchuk
6669,1963-1964,17,Red Wings,8449852,Bob Champoux
6670,1963-1964,3,Rangers,8445032,Andy Bathgate
6671,1963-1964,3,Rangers,8445305,Larry Cahan
6672,1963-1964,3,Rangers,8445957,Dick Duff
6673,1963-1964,3,Rangers,8445958,Marc Dufour
6674,1963-1964,3,Rangers,8446342,Val Fonteyne
6675,1963-1964,3,Rangers,8446595,Howie Glover
